Run Runyon, Beaut Furn Mirror Mini-Suit w/ Firplc!,⁨Chas.⁩,Private room,67.0
[Hollywd Pool/Jacuzzi/Parking]Queen Open 1Bed/1Bth,Robert,Entire home/apt,233.0
Private Haven w/ full Kitchen,Cynthia,Entire home/apt,nan
Beautiful home w pool minutes from Disney & CSULB,Julie,Entire home/apt,924.0
Modernist Space in Nature, Paradise Lodge Topanga,Rob,Entire home/apt,166.0
5BR Home W/ 2 King Suites, Spa, Ping-Pong, & EV!,Kh,Entire home/apt,474.0
Chic Hancock Park Oasis,Stephanie,Entire home/apt,303.0
Beverly Hills 90210 | Gameroom | Pool | Parking,Mercedes,Entire home/apt,628.0
Brand New! Spacious LA Studio,Zoey,Entire home/apt,53.0
Private 1-bd/1-bath Guest Suite,Joe,Private room,66.0
1A FULL HOUSE! Redondo Free Wi-Fi LAX Disney,Sameer,Entire home/apt,280.0
Stylish & New Venice Beach Apt Steps from Ocean,Consuela,Entire home/apt,266.0
West Hollywood Penthouse (Beverly Hills),Allen,Private room,248.0
Spanish Style Home in Heart of LA Unit 1,Leonardo,Entire home/apt,318.0
Rental unit in Los Angeles,Thiago,Entire home/apt,nan
Brand New Remodeled 3 Bedroom Home in Reseda,Fehintola,Entire home/apt,172.0
Brand New Spacious 3bedroom/2bath Free parking,Nina,Entire home/apt,376.0
Spacious New 3bd2ba Modern home,Nina,Entire home/apt,278.0
Newly remodeled Stylish 2Beds2Bath Tiny house,Nina,Entire home/apt,259.0
New&Clean affordable 3bdroom 1.5bath with Parking,Nina,Entire home/apt,365.0
Cozy and Bright Vacation Home near SoFi & LAX,Shinobu,Entire home/apt,246.0
#1 private guesthouse. king bed,Christian,Entire home/apt,nan
Luxurious Private - Entire Guest House | Modern,Shawn,Entire home/apt,252.0
S 01 St Andrews,Simone,Entire home/apt,80.0
Spacious Centrally Located NEW 2 Bedroom House!,Raza,Entire home/apt,312.0
Discounted June Rates! Charming Pasadena Home!,Russ,Entire home/apt,624.0
Beautiful LA Home,Karin,Entire home/apt,nan
Chic Luxury Condo in DTLA | Corner Unit, Gym, Pool,Derek,Entire home/apt,167.0
Tucked away in the city,Kim,Private room,226.0
West LA Spa Escape - Views/Yard/Spa,Ashton,Entire home/apt,723.0
Private Room & Bath 15 Min to DTLA/JPL/Pasadena #5,Justin,Private room,65.0
Cozy 1-BR Apartment in Hawthorne,Michael,Entire home/apt,154.0
The Luxury Royal Retreat in MDR I Venice I SM,Luxe Property Management,Entire home/apt,632.0
Private Room & Bath 15 Min to DTLA/JPL/Pasadena #4,Justin,Private room,61.0
Master bedroom Westwood UCLA 2,Sara M,Private room,81.0
The Valley BnB,Jason,Entire home/apt,106.0
3bdrm,1.5 b, Garage, Back Yard. King Bed,Vacation-Aide LLC,Entire home/apt,235.0
Private Room & Bath 15 Min to DTLA/JPL/Pasadena #3,Justin,Private room,56.0
Clean Private Room 15 Min to LA, JPL, Pasadena #6,Justin,Private room,nan
Private Room & Bath 15 Min to DTLA/JPL/Pasadena #8,Justin,Private room,nan
Private Room&Bath 15 Min to DTLA/JPL/Pasadena #11,Justin,Private room,62.0
Private Room & Bath 15 Min to DTLA/JPL/Pasadena #9,Justin,Private room,61.0
Beachfront - Modern w/ Hi-Ceilings & Sandy Beach,Julian,Entire home/apt,3050.0
Vintage Hollywood Oasis - Bonus Gaming,Nick,Entire home/apt,357.0
Trendy Chic,Zara,Entire home/apt,788.0
Charming Private Retreat in Hollywood,Dariya,Entire home/apt,227.0
Alhambra lovely 2Bed1Bath house,Wendy,Entire home/apt,247.0
Los Feliz Studio-Prime Location!,Nancy,Entire home/apt,121.0
Cozy Room (Room 3) in Los Angeles/San Gabriel,Taylor,Private room,nan
Cozy room (Room2) in Los Angeles near food/boba,Taylor,Private room,nan
Cozy & Bright Centrally Located NEW 2BR House!,Raza,Entire home/apt,172.0
Ladera Heights Luxury Home,Garry,Entire home/apt,nan
Nectar Haus,Jennifer,Entire home/apt,151.0
Beautiful guesthouse with a private patio,Selma,Entire home/apt,189.0
Gorgeous 1BR Venice Bungalow Abbot Kinney w/Garage,Ofir,Entire home/apt,nan
Bright and Sunny,Bilguun,Private room,73.0
Private Room in Downtown Long Beach Rm 2,Heather,Private room,89.0
Modern Home in Baldwin Park,Phana,Entire home/apt,514.0
Hermosa Beach Luxury Home,John,Entire home/apt,822.0
Bright Charming Spanish Bungalow,Marlene,Entire home/apt,nan
Brand New Garden Studio w/ Gated Entrance,Marcelyn,Entire home/apt,267.0
Livin' the Dream - L A Style,Brenda,Entire home/apt,117.0
Cozy Private Room in Gated Community, El Monte,Qi,Private room,97.0
Beautiful 2 Bed 1 Bath Guest House, Washer/Dryer.,Sherry,Entire home/apt,147.0
Private Room in Gated Community, close to LA,Qi,Private room,97.0
可长租，小房间，靠近前门，双人床,分体空调,免费Wi-Fi，路边免费停车,Cici,Private room,55.0
私密小屋,Camila,Entire home/apt,31.0
单人的小房间,有分体空调免费Wi-Fi共用洗手间，路边免费停车,Cici,Private room,40.0
可长租Queen Size 大床房，分体空调免费Wi-Fi共用洗手间，路边免费停车,Cici,Private room,64.0
Fully Furnished Attached ADU with private entrance,Maria,Entire home/apt,152.0
Historic Hollywood Hills Retreat,Sara,Entire home/apt,112.0
Los Angeles Retreat,Ani,Entire home/apt,nan
Enjoy LA at 545 Happy Place! (3) Near SoFi & LAX.,Michael,Entire home/apt,138.0
Well house in the topanga!,Topanga Ranch Retreat,Entire home/apt,152.0
3BD/2BA in Gated Community,Christina,Entire home/apt,nan
Fly In, Relax, & Enjoy: Gorgeous Airbnb by LAX,Roger,Entire home/apt,491.0
*NO GUEST FEE* Private guest house king bd/sofabed,Maggie,Entire home/apt,164.0
Beautiful Encino Charmer w/ Backyard, Deck & Patio,Nick,Entire home/apt,220.0
3 Bedroom Resort Villa,Terranea,Entire home/apt,nan
Quiet retrait almost on Sunset!.,Yuliya,Entire home/apt,269.0
Arts District Gem•3BR Loft•Free Parking+Pool Table,⁨J.C.⁩,Entire home/apt,1360.0
2 Bedroom Ocean Villa,Terranea,Entire home/apt,nan
2 Bedroom Deluxe Villa,Terranea,Entire home/apt,nan
3 Bedroom Ocean-King Villa,Terranea,Entire home/apt,nan
2-Bedroom Premier Ocean View Casita,Terranea,Entire home/apt,nan
3-Bedroom Ocean View Casita,Terranea,Entire home/apt,nan
3-Bedroom Resort View Casita,Terranea,Entire home/apt,nan
3-Bedroom Ocean Side Casita,Terranea,Entire home/apt,nan
Spacious Condo-Walk score 99!,StayHW Sam,Entire home/apt,295.0
The Manhattan,Orange Door Stays,Entire home/apt,nan
Room in Compton,Chad,Private room,100.0
Magical Hillside Home | Spa | Central | Private,Tiff,Entire home/apt,278.0
Modern, Resort-Style Home in West Hollywood,Bona Bona LLC,Entire home/apt,2287.0
A Gem In Atwater Village,Sam,Entire home/apt,148.0
Tranquil Malibu Guest Suite,Bill And Karen,Entire home/apt,303.0
The dream house.,Mordehay,Entire home/apt,799.0
Stylish 3B2B home in Rosemead with Karaoke room,Vivian,Entire home/apt,400.0
Private Coastal Cozy Studio with Parking Near LAX,Al,Entire home/apt,193.0
LA cozy apartment,Kyle,Entire home/apt,nan
Charming 2BR Long Beach California Bungalow,Sophia,Entire home/apt,477.0
Cozy 2B-1BA house - Santa Monica,Akber,Entire home/apt,97.0
Stylish & Bright ~ Huge Backyard ~ King Beds ~ Pkg,Nikki,Entire home/apt,383.0
Charming studio in Echo Park,Gabriela,Entire home/apt,88.0
[12-1] USC, DTLA Private Bedroom,Joel,Private room,63.0
Sunny Cali: 2BR/1BA Apartment in Mar Vista,Minh,Entire home/apt,156.0
New! Exquisite 5 BR villa w/heated pool and spa!,Shannon,Entire home/apt,947.0
Luxury studio in Playa del Rey!,Michele,Entire home/apt,342.0
MountainView  comfort spacious vacation resort,JoJo,Private room,171.0
Charming Home in Monterey Park!,Tommy,Entire home/apt,288.0
Luxury 1 bed\1bathroom apartment,Batuhan,Entire home/apt,356.0
The Rustic Midcentury Retreat,Austin,Entire home/apt,470.0
Cozy relaxing retreat with mountain views,JoJo,Private room,92.0
2B Luxurious Villa DTLA Disney,Sameer,Entire home/apt,151.0
Contemporary guest house,Angela,Entire home/apt,117.0
3BR | King Bed | Near LAX, SoFi, ID, Kia & Beaches,Houman,Entire home/apt,383.0
NEW Stylish 3BR By LAX/SoFi/ID/Kia + Backyard &BBQ,Andreea,Entire home/apt,347.0
Beep's mountain Bubble,Heidi,Entire home/apt,312.0
SoFi LAX House,Nusuri,Entire home/apt,105.0
Home Away From Home: listing #2:1 bed:1 or 2 guest,Daniel,Private room,115.0
Perfect Hollywood Riviera family vacation home,Kellyn,Entire home/apt,982.0
Monrovia Cozy Retreat near Los Angeles,Happy Home,Entire home/apt,331.0
2BR Near SoFi & LAX | Pet-Friendly FIFA Stay,Jessie,Entire home/apt,306.0
Private Backyard｜Bright 4BR Retreat｜Garage G#41757,Guesty Budget Homes,Entire home/apt,334.0
Studio Guest House - Twin Bed,Tamis,Entire home/apt,99.0
Shaggy Seahorse:Beach-Bay-2ndSt-Fast Wi-Fi-Pets OK,Susan,Entire home/apt,142.0
Beautiful relaxing spacious,Anthony,Entire home/apt,255.0
Large Bedroom in Redondo Beach,Meream,Private room,303.0
1C By LAX Mall DTLA Disney WI-FI,Sameer,Entire home/apt,297.0
Sparkling Clean Apt | Gated Parking Great Location,Jason,Entire home/apt,116.0
Canyon Living - stay in historic Beachwood Canyon,Lisa,Entire home/apt,533.0
Great Apt w Pool & Free Gated Parking Fast Wifi,Jason,Entire home/apt,98.0
Cozy & Modern 1BD/1BA Retreat Fast WiFi Nice Area,Jason,Entire home/apt,164.0
Beautiful Bed & Private Bath in Santa Monica, CA,Mandy,Private room,199.0
Great 1 bedroom with private bathroom,Roberto,Private room,128.0
Private entrance Bed/bath byUCLA,Maria,Private room,297.0
Family Bev Hills Home 1200sqft () Walk to Rodeo Dr,Mike,Entire home/apt,950.0
3 Family-friendly Units Near Universal Studios!,RoomPicks,Entire home/apt,1429.0
可长租大床房有分体空调免费Wi-Fi共用洗手间，路边免费停车,Cici,Private room,64.0
2Bedroom Designer Apartment w/ Gym & Pool,Troy,Entire home/apt,487.0
The house of Tarzana, Los Angeles,Yair,Entire home/apt,394.0
Modern Retreat with Pool & Patio,James,Entire home/apt,283.0
Gorgeous & Luxe Beach Pad | Venice Beach,Consuela,Entire home/apt,nan
5 min to BevHills/CenturyCity Priv Room/Free Park,Dana,Private room,66.0
1 Mins to Old Town Pasadena W/ Pool & Gym retreat,D,Entire home/apt,394.0
Beverlywood 2bdrm 1bath Apartment, 2 Parking spots,Dana,Entire home/apt,166.0
*NO Booking FEE*Private back house King bd/Parking,Maggie,Entire home/apt,168.0
Walking distance to walk of fame and Melrose.,Guillermo,Private room,82.0
Trendy Getaway | Hot Tub | 20 mins to Disney,Ling,Entire home/apt,392.0
Spacious, Private Studio w/ Garden & Kitchen,Francis,Entire home/apt,93.0
Luxury High Vaulted Ceiling Apt,Sesma,Private room,98.0
A mid-city LA quick getaway,Kattery,Private room,82.0
Cozy Studio, Studio City Unit 3,Doris & Michael Nikravesh,Entire home/apt,85.0
"Skyline View Loft in Downtown",Shaun,Entire home/apt,182.0
Amazing location /walk to the promenade &the beach,Roni,Entire home/apt,223.0
Culver City 2BR House: Near SoFi, Backyard, Garage,Harborside Homes,Entire home/apt,439.0
Private/Room/Bath in Mar Vista,Rom,Private room,80.0
Centrally Located LA Home Near DTLA,Brian,Entire home/apt,257.0
Cozy 1 bedroom in Panorama City,Cheryl,Private room,54.0
stunning contemporary oasis!,Farbod,Entire home/apt,1008.0
Cozy Family Home, Big Backyard, Hot tub!,Amir,Entire home/apt,nan
Elegant Hideaway at the Griffith,Luxxx,Entire home/apt,386.0
Private bedroom private bathroom,Matilde,Private room,59.0
SGV Private Brand New 3B2B Near Pasadena,Gavin,Entire home/apt,525.0
Urban oasis with skyline views & rooftop pool,Hotel Per La, Autograph Collection,Private room,nan
2-Bedroom Resort View Casita,Terranea,Entire home/apt,nan
2-Bedroom Resort View Casita,Terranea,Entire home/apt,nan
1-Bedroom Premier Ocean View Casita,Terranea,Entire home/apt,nan
1 Bedroom Ocean View Casita,Terranea,Entire home/apt,nan
1-Bedroom Resort View Casita,Terranea,Entire home/apt,nan
1 Bedroom Bungalow,Terranea,Entire home/apt,nan
2-Bedroom Bungalow,Terranea,Entire home/apt,nan
Private Room in Carson #2,Al,Private room,70.0
2-Bedroom Bungalow King,Terranea,Entire home/apt,nan
Malibu Escape to Paradise at Casa De Lupe Malibu,Kathleen,Entire home/apt,1935.0
Cozy Bachelor Converted Garage,Macey,Entire home/apt,203.0
Medina Ct,Daniel Alejandro,Entire home/apt,366.0
Venice Beach Charming Vacation Apartment!,Robert,Entire home/apt,216.0
Ma Maison- A Sunny Home in Culver City,Gobi,Entire home/apt,468.0
2017 Coachmen RV - drive me 2 ur fav destination!,Stephanie,Entire home/apt,278.0
Steps to Sand, Family and Pet Friendly,Berit,Entire home/apt,400.0
*No ABNB Fee* Back house w/ 2 bedrooms near DTLA,Maggie,Entire home/apt,223.0
Beach Pad on The Strand Steps from the Pier,Amanda,Entire home/apt,636.0
Private 3 bedroom & 1 Full Bathroom Home,Baba,Entire home/apt,177.0
Epitome of Luxury Living in this Bel Air Retreat,The Maimon Group,Entire home/apt,5120.0
Exclusive 4th floor overlooking resort style pool!,Keri,Entire home/apt,353.0
Chic Beach Bungalow 3 Blocks from the Sand,Air Concierge Vacation Homes,Entire home/apt,423.0
“La Casita” 2 bedrooms 1 bath,Whitney,Entire home/apt,233.0
Cali Luxury Dream Pool Hideaway + Guest Suite,Jade,Entire home/apt,854.0
The Green Book Loft,Sarkis,Entire home/apt,200.0
Charming Guesthouse great for professionals,Bertha,Entire home/apt,82.0
ৎ୭Glamour Home ৎ୭ Pool • Games•  Jacuzzi & more,Monika,Entire home/apt,608.0
安靜無打擾的純私人居住空間乾淨整潔，純私用廚房，並提供洗衣機烘乾機等免費增值服務。飛越出品，必屬精品,Kevin,Entire home/apt,174.0
完全獨立出入和獨立衛浴，乾淨、溫馨、安靜，鳥語花香。市中心鬧中取靜，舒適的山景房。飛越出品，必屬精品,Kevin,Private room,105.0
Top of Monterey Park, California,Piya,Private room,249.0
Beverly hills luxury 1 bedroom,Michael,Entire home/apt,76.0
Beverly Hills Nest 1 bedroom,Michael,Entire home/apt,138.0
The Pearl Penthouse – Marina’s Finest 3-Story View,Luxe Property Management,Entire home/apt,774.0
Cute & Cozy Vintage Garden Bungalow,Melinda,Entire home/apt,169.0
Luxury Pool Retreat + Guesthouse • Sleeps 10,Bobby,Entire home/apt,773.0
Modern Santa Monica Retreat + Outdoor Oasis,Jason,Entire home/apt,624.0
Get away? 10 Ac. Dirt4 Camp/RV/UTV/Tent/Filming.,Harry,Entire home/apt,16.0
Spacious & Central Eagle Rock Home w/ Guesthouse,Tomo,Entire home/apt,310.0
Bel Air Mansion with Lake View,Josh,Entire home/apt,nan
Silverlake 1+1 w/ W/D+garage,Eric,Entire home/apt,137.0
Cozy studio in the heart of LA,Amir,Entire home/apt,229.0
2 bedroom with an orange door in the heart of L.A.,Amir,Entire home/apt,359.0
Private Room&Bath 15 Min to DTLA/JPL/Pasadena #10,Justin,Private room,nan
Best n LA, Entertainers Yard!,Nidia,Entire home/apt,191.0
In Sophie’s Hands -Midtown LA,Sophrinia,Private room,60.0
Newly Remodeled | Central | USC | SOFI | Spacious,Michelle,Entire home/apt,405.0
Comfy, cozy, private.,Rahel,Entire home/apt,56.0
LA Casino Theme Kickback Studio 69,Benjamin,Entire home/apt,246.0
Guest House in West Covina,Lily,Entire home/apt,176.0
Your Favorite Private Get-Away Vocational Home!,Garnik,Entire home/apt,771.0
Waterfront Master bedroom Suite, Naples/L.B.,Sally,Private room,nan
Modern Private Cozy Guesthouse,Hossein,Entire home/apt,84.0
Charming Midcity Entire Home,Matthew,Entire home/apt,213.0
Stylish 2bd 2bath House Burbank,Ana,Entire home/apt,233.0
Nest of Relaxation,Caronell,Entire home/apt,320.0
Magical Pool/Jacuzzi Escape: Disney-LA Oasis,Juan,Entire home/apt,218.0
World Cup Stay! Art Deco 3BR/2BA Home – West LA,Yassna,Entire home/apt,384.0
2C Private Guest Unit Near Disney FREE Wi-Fi!,Sameer,Entire home/apt,168.0
Silverlake Midcentury Gem,Justine,Entire home/apt,352.0
Guest house has private Entrance,Albert,Entire home/apt,149.0
Charming 3-Bedroom Retreat in the Heart of Burbank,Ashot,Entire home/apt,442.0
One Bedroom Suite,Daniel,Private room,nan
Skyview Loft,Daniel,Private room,nan
Studio Suite,Daniel,Private room,nan
Penthouse,Daniel,Private room,nan
Holly Hideaway,Alexa,Entire home/apt,163.0
Near DTLA Camper with A/C,America,Entire home/apt,nan
Cozy Beach Unit | Large Patio | Parking | Sleeps 4,Josie,Entire home/apt,456.0
0 Cute Queen bedroom/no windows/shared  bathroom,Ping,Private room,67.0
Casa Ladera – Luxury Artist Retreat in Los Angeles,⁨The Abroad Co.⁩,Entire home/apt,nan
2 BDRM Colorful & Spacious Flat in West Hollywood,Kam,Entire home/apt,335.0
Stylish Escape: Free Gated Parking & Fast WiFi,Jason,Entire home/apt,96.0
Clean Studio Gated Parking Fast WIFI! 5 Star Apt,Jason,Entire home/apt,96.0
Beautiful 1 bedroom with parking,Irina,Entire home/apt,nan
An Awesome Private Hideaway!,Victor,Entire home/apt,217.0
Casa Gracia,Jeff,Entire home/apt,205.0
West LA 1BR Apt | Kitchen + Laundry | C&C,Marcis,Entire home/apt,228.0
A Room Close to CSULA University,Yuqi,Private room,44.0
Cozy, private guest house.,Anel,Entire home/apt,1089.0
Heart of Hollywood Hideaway,Omar,Private room,67.0
Charming 2BR Oasis Near LAX & Scenic Beaches,Carol,Private room,262.0
3B2B Oasis in Rosemead with Karaoke room,Vivi,Entire home/apt,403.0
West Hollywood Center,Collin,Private room,84.0
Blueground | Marina Del Rey, pool & spa, nr beach,Blueground,Entire home/apt,nan
Beach and Bay, Steps to Water, World Cup, Sleep 6,Kari & Michael,Entire home/apt,358.0
Mountains near beach,Ianna,Entire home/apt,152.0
1 Fresh Master room & private bathroom/,Ping,Private room,115.0
Palms Cottage Retreat in Venice,Nima,Entire home/apt,374.0
Oasis - 2 bedrooms (pool, gym, parking),Kyrylo,Entire home/apt,550.0
5 Nice room/free parking/share bathroom,Ping,Private room,92.0
Room 2,Kevin,Private room,60.0
Abbot Kinney | Trendy 2BR | FREE Parking | Venice,Mercedes,Entire home/apt,275.0
Mountain Retreat Guest Suite,Alyssa,Entire home/apt,426.0
Bedroom for rent,Sebastian,Private room,70.0
3-bedroom house on cul-de-sac,Julie,Entire home/apt,366.0
Long Beach Retreat,Brad,Entire home/apt,126.0
New Renovated Modern House (Up to 6) Near DTLA,Frank,Entire home/apt,240.0
Brand New and Cozy Home in Monterey Park(House A),Rebec,Entire home/apt,371.0
The Breezy 4BR｜Relax with a Private Patio E#41034,Eric Lee,Entire home/apt,295.0
Venice Beach Luxury Masterpiece,Sherwin,Entire home/apt,818.0
The Glass Master Suits - breathtaking view, modern,Julia,Entire home/apt,3016.0
Hollyvista Oasis,Patricia,Entire home/apt,723.0
Modern Colony by stayLA Rentals,StayLA,Entire home/apt,3019.0
Quite room on N Kingsley,Myles,Private room,284.0
Luxury, Modern 5 Bedroom Farmhouse,Bona Bona LLC,Entire home/apt,2517.0
The Terrace - Modern Luxury Home,Matthew,Entire home/apt,1322.0
Colony Road by stayLA Rentals,StayLA,Entire home/apt,3779.0
Cozy Porter Ranch Home,A,Entire home/apt,226.0
Guest House/ADU Fully Furnished Kitchen Bathroom,Jessica,Entire home/apt,93.0
Chic Malibu Colony by stayLA Rentals,StayLA,Entire home/apt,5555.0
Bel Air Zen Charming House,Mila,Entire home/apt,371.0
Hercules Drive by stayLA Rentals,StayLA,Entire home/apt,2487.0
Condo in the heart of downtown,Arturo,Entire home/apt,359.0
2 Pet-friendly Suites! Private Balcony & Fireplace,RoomPicks,Entire home/apt,953.0
Luxury Venice Bungalow + Guest Suite,Nadine,Entire home/apt,454.0
Glencove,Brett,Entire home/apt,nan
Casita Frida,Monica,Private room,82.0
Modern & Stylish 2BR/1 Bth-1 mile from Culver City,Akaisha,Entire home/apt,270.0
Exquisite 1BR w/Bath- 1 mile away from Culver City,Akaisha,Entire home/apt,300.0
Oceanfront oasis,Christina,Entire home/apt,441.0
